0.001205659487884	-0.363297651824352
0.002411318975768	-0.367192423163944
0.003616978463652	-0.371092050962452
0.004822637951536	-0.374996533408164
0.006028297439420	-0.378905823266365
0.007233956927305	-0.382819938052322
0.008439616415189	-0.386738859396188
0.009645275903073	-0.390662575269816
0.010850935390957	-0.394591093584896
0.012056594878841	-0.398524398585478
0.013262254366725	-0.402462484050425
0.014467913854609	-0.406405343391753
0.015673573342493	-0.410352970458593
0.016879232830377	-0.414305354500400
0.018084892318261	-0.418262490427617
0.019290551806146	-0.422224367220017
0.020496211294030	-0.426190978607841
0.021701870781914	-0.430162316206347
0.022907530269798	-0.434138369281392
0.024113189757682	-0.438119130042772
